code,num
C1072,564.4062158291914
C1128,1522.2769701534999
C1456,616.3528103351176
C1840,559.0401027837329
C1332,1163.8323607693735
C1563,1648.7691211420897
C1794,950.0344565036381
C1640,383.1202589144671
C1377,348.4109747822218
C2072,310.1867366470087
C1472,435.6915102822175
C1006,32.579333400622076
C1083,233.30603233277014
C1311,320.84454066234645
C2676,178.7034163228919
C2318,280.86873332851474
C1603,639.7265848323004
C2523,375.1630548144786
C2177,192.4404590504456
C2411,505.4717295243119
C2033,215.6911059770695
C1604,356.74458010582157
C2535,508.6449624765188
C1040,504.26462344135314
C2417,343.61174033568
C1812,113.65992184338218
C2253,131.05782082642014
C1294,530.0306398099234
C1772,416.39721265969206
C2646,297.7281490619304
C1152,773.6562392538854
C2423,123.68125793345813
C1844,486.1159911396248
C1318,282.1680761691079
C1729,85.54444561212657
C1602,284.014324165033
C1239,430.7885157017305
C1721,669.0519900480735
C1902,868.5152140479237
C1855,315.4698236803888
C2600,474.8800280001583
C1071,378.9513632527759
C2295,403.85745801108834
C1621,540.7909328530687
C1852,735.2472553794412
C2555,1104.8075874095357
C1297,448.5567052969921
C2323,644.6837063943376
C2215,433.02623872693835
C2112,344.57968483196026
C1830,714.8591666135302
C2602,327.7277260542782
C2608,1088.6706852068198
C1215,585.6283526273678
C2369,630.1459930853428
C1158,245.62480709186215
C1887,400.3771312775603
C1189,264.940608547078
C1637,398.2895852819773
C1225,150.83102085499294
C2374,367.98631106558145
C2397,591.1007301740974
C1105,1139.4139815727478
C1782,419.3926310947527
C1629,111.87471692850983
C1708,267.97128452496554
C2144,488.837593828617
C1617,983.7544930193562
C1149,455.3605607243354
C1323,391.6907162257776
C1064,575.8884468725876
C1019,276.9443169967597
C2269,641.91093108166
C1416,696.7554617058177
C1250,956.1108268263979
C1741,484.8686739706841
C1016,355.3787672539512
C2436,572.2958531561133
C2039,960.1466587459478
C1253,844.9225332973964
C2028,867.9712108991605
C1166,324.0074223791199
C1135,271.4303042136208
C1216,257.5227224298312
C1593,265.42977650195445
C1826,234.59076572809656
C1827,327.22256707488634
C1564,269.2601587809749
C1495,1073.005346375627
C2653,881.5695602707926
C1392,717.3980524374684
C2128,309.3666949073251
C1282,622.9505258399722
C1521,971.4214832085771
C2076,1021.8160449915473
C1060,468.9348848096566
C2473,1053.5946414910256
C2557,654.0885430382752
C1835,898.5418774191394
C2224,498.36493130509666
C2222,408.0464939365884
C2430,696.8592298443724
C2497,539.2929214888906
C1494,906.5131305899689
C1457,522.7393596041152
C1525,1134.6882253032934
C1712,617.8920440206124
C2267,905.9669154997091
C1623,409.0123180524656
C2131,532.6163929985784
C2691,1177.6216747635751
C1147,982.8976463444326
C1692,961.1194811155768
C1570,721.5707799184762
C1474,103.94906556308514
C1633,162.9539839164045
C2113,518.6100365327296
C2175,890.6488708582573
C2303,1462.9618123574835
C2547,494.3657112020799
C2292,863.7411389707856
C1496,984.6936543595367
C1289,387.81133256706585
C1849,766.2873896143375
C1003,168.90287826298527
C2268,498.4354266009552
C2551,645.432704169913
C2688,67.21709342171276
C1030,11.7150668916824
C2451,558.1611472497433
C1749,592.0067337272344
C1349,211.23135086816976
C2043,173.62863641137932
C1229,244.7231357224026
C2363,486.90154672763106
C1414,562.4806628545623
C2174,369.55000227374165
C2091,111.6110263227828
C1841,65.72763914101976
C2404,100.20239809809915
C1683,215.07419857170302
C1038,335.6008004787363
C2456,196.22731648385175
C1266,418.0657894242325
C2152,20.08353256259334
C1267,364.4805534888647
C2189,175.14383084944967
C2675,0
C2335,0
C1327,0
